wd18cd,wd18nm,lat,long
E05008877,Newgate,-1.18282760967143,53.143360793386
E05008878,Newlands,-1.13887690454282,53.1576063003671
E05008879,Oak Tree,-1.13878577881266,53.1436551034363
E05008880,Oakham,-1.20348841306496,53.129040150028
E05008881,Park Hall,-1.19482146199939,53.1756891781478
E05008882,Peafields,-1.16720461825885,53.1679630615146
E05008883,Penniment,-1.22914788005099,53.1491585513627
E05008884,Portland,-1.19899444041812,53.140871185831
E05008885,Racecourse,-1.17184118039831,53.1424179517435
E05008886,Ransom Wood,-1.14266719452162,53.1268846876748
E05008887,Sandhurst,-1.19049864208107,53.1356777836635
E05008888,Sherwood,-1.21027913361417,53.1605748933967
E05008889,Warsop Carrs,-1.17699836596526,53.2115052408204
E05008890,Woodhouse,-1.2113047633997,53.1728837414664
E05008891,Woodlands,-1.1994144422317,53.1497681545752
E05008892,Yeoman Hill,-1.18826519740878,53.1581663445311
E05008893,Axevale,-2.85569350236925,51.273582167258
E05008894,Berrow,-3.00283667488255,51.2898746572287
E05008895,Bridgwater Dunwear,-2.98324225827276,51.1252318077901
E05008896,Bridgwater Eastover,-2.99348515547511,51.1317842257811
E05008897,Bridgwater Fairfax,-2.98072049898083,51.1342666936937
E05008898,Bridgwater Hamp,-3.00715583507823,51.1179909553686
E05008899,Bridgwater Victoria,-3.00899084510852,51.1361403523633
E05008900,Bridgwater Westover,-3.00556891627962,51.1266515897334
E05008901,Bridgwater Wyndham,-3.0250488919041,51.1251817029374
E05008902,Burnham Central,-2.98942739836481,51.2353604163971
E05008903,Burnham North,-2.99451092934,51.2504334305008
E05008904,Cannington and Wembdon,-3.04789138915849,51.1475203013831
E05008905,Cheddar and Shipham,-2.77561817842105,51.284423350898
E05008906,East Polden,-2.83431592900346,51.1331372336896
E05008907,Highbridge and Burnham Marine,-2.9775374461081,51.2235516294607
E05008908,Huntspill and Pawlett,-3.00768708757087,51.1919619782615
E05008909,King's Isle,-2.92820006080137,51.1158410762035
E05008910,Knoll,-2.94273578957873,51.2474751572798
E05008911,North Petherton,-3.02705272660265,51.0811386984292
E05008912,Puriton and Woolavington,-2.94027352803505,51.1714758898014
E05008913,Quantocks,-3.11516927431485,51.1392580649985
E05008914,Wedmore and Mark,-2.84357108432099,51.2212306975306
E05008915,West Polden,-2.88104779101132,51.1595869216276
E05008916,Alcombe,-3.47136304398925,51.1907246410696
E05008917,Brendon Hills,-3.4272626547201,51.0699271636792
E05008918,Carhampton and Withycombe,-3.42442911019796,51.159729844718
E05008919,Crowcombe and Stogumber,-3.27667733952064,51.1159547114644
E05008920,Dulverton and District,-3.56775783017327,51.0748297419735
E05008921,Dunster and Timberscombe,-3.48144486775721,51.1698494722826
E05008922,Greater Exmoor,-3.68890326073505,51.1322009645776
E05008923,Minehead Central,-3.46814083181161,51.2021480339428
E05008924,Minehead North,-3.48332568094179,51.2117121407126
E05008925,Minehead South,-3.49676400483682,51.1983935600971
E05008926,Old Cleeve,-3.40026000390745,51.13263957864
E05008927,Porlock and District,-3.60856832812795,51.1969620383086
E05008928,Quantock Vale,-3.16596070380022,51.1790420556357
E05008929,Watchet,-3.33108745891413,51.1776143275513
E05008930,West Quantock,-3.26378866497833,51.1592544312999
E05008931,Williton,-3.32315248332522,51.1632544542809
E05008932,Downlands and Forest,-1.83926416447797,50.9665699679169
E05008933,Fordingbridge,-1.79770677309996,50.927110719793
E05008934,Forest North West,-1.75188858090975,50.8982385738361
E05008935,Anston and Woodsetts,-1.20131550904882,53.3461728749484
E05008936,Dinnington,-1.19189690403083,53.3820488887719
E05008940,"Hastingwood, Matching and Sheering Village",0.173953146966605,51.7688751787134
E05008941,Moreton and Fyfield,0.224616920610152,51.7436675480853
E05008942,Burn Valley,-1.22370638692347,54.6803620010053
E05008943,De Bruce,-1.23067454226705,54.7104739598391
E05008944,Fens and Rossmere,-1.2331156432396,54.656316392789
E05008945,Foggy Furze,-1.22404123567191,54.6709059050387
E05008946,Hart,-1.27275925931853,54.7081093135289
E05008947,Headland and Harbour,-1.20119324767829,54.6916406934519
E05008948,Jesmond,-1.22970854758116,54.6962628324095
E05008949,Manor House,-1.24372932239466,54.6661727740288
E05008950,Rural West,-1.28872845070174,54.660062218756
E05008951,Seaton,-1.20055780220582,54.6474774607379
E05008952,Victoria,-1.22158904927442,54.6886253237298
E05008954,Central,-1.78381516638423,51.5618253226775
E05008955,Chiseldon and Lawn,-1.74628562959775,51.5149467487773
E05008956,Covingham and Dorcan,-1.73112767126774,51.5613758877157
E05008957,Eastcott,-1.78360667784558,51.5561076370468
E05008958,Gorse Hill and Pinehurst,-1.77542673576427,51.5776907697935
E05008960,"Liden, Eldene and Park South",-1.74010718927297,51.550272202434
E05008961,Lydiard and Freshbrook,-1.84232967678231,51.5532505838031
E05008962,Mannington and Western,-1.8124854304842,51.5607845735951
E05008963,Old Town,-1.78097052627199,51.5455745373758
E05008965,Priory Vale,-1.82478179371022,51.5951333199844
E05008966,Ridgeway,-1.67537387192915,51.5383432463511
E05008967,Rodbourne Cheney,-1.80186305289837,51.5766978629972
E05008968,St Andrews,-1.813731362381,51.6103657554086
E05008969,St Margaret and South Marston,-1.72910450901753,51.5856260935935
E05008970,Shaw,-1.8320806978953,51.5693870343546
E05008971,Walcot and Park North,-1.75651372838039,51.5590396946651
E05008972,Wroughton and Wichelstowe,-1.80276129568142,51.5183529433872
E05008974,Benn,-1.25847286654376,52.3768018886137
E05008975,Bilton,-1.28494942610331,52.3550496017915
E05008976,"Clifton, Newton and Churchover",-1.22433603938962,52.3990520572751
E05008977,Coton and Boughton,-1.24708100138258,52.400097248005
E05008979,Hillmorton,-1.20036264965554,52.361421720275
E05008980,Leam Valley,-1.29505675259466,52.2924114385461
E05008981,New Bilton,-1.28222763305687,52.3752859981461
E05008982,Newbold and Brownsover,-1.26700283229195,52.3918331132947
E05008983,Paddox,-1.23454790430169,52.3583418462201
E05008984,Revel and Binley Woods,-1.34053956199671,52.4333398711308
E05008985,Rokeby and Overslade,-1.27196578778123,52.3589791298159
E05008986,Eastlands,-1.25002395984162,52.3661810731966
E05008988,Wolvey and Shilton,-1.37982434203975,52.4873737411921
E05008989,Aldershot Park,-0.746362584536784,51.2369698658386
E05008990,Cherrywood,-0.759752909858275,51.3093647774206
E05008991,Cove and Southwood,-0.782756414691517,51.2896289969032
E05008992,Empress,-0.755352171272777,51.2958405570129
E05008993,Fernhill,-0.779067032031827,51.3112417258754
E05008994,Knellwood,-0.744745977139058,51.2882371314252
E05008995,Manor Park,-0.759195042707009,51.2416511926011
E05008996,North Town,-0.740276585787013,51.2495795120399
E05008997,Rowhill,-0.774173968687118,51.2442868923653
E05008998,St John's,-0.788351274358625,51.298478337769
E05008999,St Mark's,-0.765669407286453,51.2735714174
E05009000,Wellington,-0.776660409552371,51.2561356001172
E05009001,West Heath,-0.771500919373415,51.3021825838697
E05009002,Broxbourne and Hoddesdon South,-0.0259137476766746,51.7498976037171
E05009003,Cheshunt North,-0.0276175790762762,51.71038799045
E05009004,Cheshunt South and Theobalds,-0.0349653207953413,51.6989064809316
E05009005,Flamstead End,-0.0526090769467892,51.7228873989846
E05009006,Goffs Oak,-0.0829755161246265,51.7088136536844
E05009007,Hoddesdon North,-0.0239936899133546,51.7694798675933
E05009008,Hoddesdon Town and Rye Park,-4.11234227523278e-4,51.7648617236896
E05009009,Rosedale and Bury Green,-0.0528803083546412,51.7028901748905
E05009010,Waltham Cross,-0.0274908289597329,51.6881214176421
E05009011,Wormley and Turnford,-0.0288853288962176,51.7297650188522
E05009012,Abbey North,-1.17611174502973,52.2737564298674
E05009013,Abbey South,-1.16176903597737,52.2610287250272
E05009014,Barby and Kilsby,-1.1756519371329,52.3345574729728
E05009015,Braunston and Welton,-1.18145276506262,52.2917777862251
E05009016,Brixworth,-0.906336968229398,52.3586283353537
E05009017,Drayton,-1.18048643245557,52.2560922650535
E05009018,Hill,-1.15010305404611,52.263421238572
E05009019,Long Buckby,-1.07211428266734,52.325178338798104
E05009020,Moulton,-0.846267053317595,52.2961634004153
E05009021,Ravensthorpe,-1.01224102783586,52.3039336877921
E05009022,Spratton,-0.940092650356081,52.2935208024527
E05009023,Walgrave,-0.825846844384043,52.3400729708188
E05009024,Weedon,-1.09906491068956,52.2345044307346
E05009025,Welford,-0.977116357235338,52.4246342070184
E05009026,Woodford,-1.20808307684145,52.2002712428186
E05009027,Yelvertoft,-1.09677915324649,52.3829100331616
E05009028,Colney Heath,-0.27462736052282,51.7463977098993
E05009030,Annfield Plain,-1.74480514512371,54.8610062520133
E05009031,Aycliffe East,-1.56085665799767,54.6095502116555
E05009032,Aycliffe North and Middridge,-1.59047650988314,54.6313151682935
E05009033,Aycliffe West,-1.58951928288409,54.6157954106664
E05009034,Barnard Castle East,-1.85165003502431,54.5422167613208
E05009035,Barnard Castle West,-2.11843218764238,54.5998117062311
E05009036,Belmont,-1.53664677220369,54.7856720898508
E05009037,Benfieldside,-1.85303277878107,54.8690108282088
E05009038,Bishop Auckland Town,-1.68282466515332,54.6635941703062
E05009039,Bishop Middleham and Cornforth,-1.50013538921909,54.686825871372
E05009040,Blackhalls,-1.32224293685162,54.7250289943539
E05009041,Brandon,-1.62185212393744,54.7511820880264
E05009042,Burnopfield and Dipton,-1.75179923648256,54.894006021046
E05009043,Chester-le-Street East,-1.56951205802196,54.8478202337686
E05009044,Chester-le-Street North,-1.58471126331341,54.8644824241455
E05009045,Chester-le-Street South,-1.59882714750748,54.8422543398132
E05009046,Chester-le-Street West Central,-1.60396241189535,54.856938240956
E05009047,Chilton,-1.56509455911073,54.6551845604626
E05009048,Consett North,-1.83375273800899,54.8590498486876
E05009049,Consett South,-1.85558043135929,54.8450410282164
E05009050,Coundon,-1.64751960841003,54.6754790711347
E05009051,Coxhoe,-1.50858940853171,54.7265280903316
E05009052,Craghead and South Moor,-1.69770528078692,54.854741369813
E05009053,Crook,-1.7442637458603,54.7023410013553
E05009054,Dawdon,-1.33683597030738,54.8292916192851
E05009055,Deerness,-1.69027034284153,54.7691997477447
E05009056,Delves Lane,-1.8174499099668,54.8444227132207
E05009057,Deneside,-1.36238515378852,54.8348249852714
E05009058,Durham South,-1.54352980863973,54.7555281592876
E05009059,Easington,-1.3513831883384,54.7934908890637
E05009060,Elvet and Gilesgate,-1.57022109272224,54.7782682922658
E05009061,Esh and Witton Gilbert,-1.74832138258882,54.7876931178327
E05009062,Evenwood,-1.83631689981574,54.6480222348183
E05009063,Ferryhill,-1.5639535162955,54.6814677644673
E05009064,Framwellgate and Newton Hall,-1.56467866173851,54.807533891053
E05009065,Horden,-1.31406712911462,54.7703124626415
E05009066,Lanchester,-1.85162006677995,54.8176408111458
E05009067,Leadgate and Medomsley,-1.80532587216184,54.8783689945736
E05009068,Lumley,-1.53582196362104,54.8484493185345
E05009069,Murton,-1.38580551482802,54.8170923158333
E05009070,Neville's Cross,-1.5912468577728,54.7684584949926
E05009071,North Lodge,-1.56099407773598,54.8720939634616
E05009072,Passfield,-1.34705601897112,54.7480932206136
E05009073,Pelton,-1.62527372829268,54.8765360166838
E05009074,Peterlee East,-1.32804462044628,54.7612626676758
E05009075,Peterlee West,-1.35007931458255,54.7613496441844
E05009076,Sacriston,-1.62193398650075,54.8329398217855
E05009077,Seaham,-1.3794962969626,54.8423214575506
E05009078,Sedgefield,-1.44819125668215,54.646136324229
E05009079,Sherburn,-1.49285705755919,54.7897417509009
E05009080,Shildon and Dene Valley,-1.64681868143292,54.6369296936551
E05009081,Shotton and South Hetton,-1.41001965458138,54.7760735875924
E05009082,Spennymoor,-1.63245159803608,54.6969590981389
E05009083,Stanley,-1.67950599257265,54.8687308955779
E05009084,Tanfield,-1.70192594567204,54.8873237178114
E05009085,Tow Law,-1.78677703545476,54.7391837746514
E05009086,Trimdon and Thornley,-1.42401009992242,54.7315187208018
E05009087,Tudhoe,-1.59269085869698,54.7112969625241
E05009088,Weardale,-2.06107754832486,54.7525042571334
E05009089,West Auckland,-1.7153536749105,54.6497789682674
E05009090,Willington and Hunwick,-1.68171491398431,54.7217825362835
E05009091,Wingate,-1.38393067047746,54.7129911507288
E05009092,Woodhouse Close,-1.68406107801346,54.6478751790604
E05009093,Alnwick,-1.70792045009613,55.4042252300655
E05009094,Amble,-1.58222244333076,55.3096277016817
E05009095,Amble West with Warkworth,-1.64203358762977,55.3321206688868
E05009096,Ashington Central,-1.57022497054286,55.1817182246342
E05009097,Bamburgh,-1.77039234142947,55.5815727418578
E05009098,Bedlington Central,-1.5980583121872,55.122500999731
E05009099,Bedlington East,-1.5831434243542,55.1376997541208
E05009100,Bedlington West,-1.62473694520929,55.132431250147
E05009101,Bellingham,-2.36432480981751,55.2128754756548
E05009102,Berwick East,-2.0051210359078,55.7592958528558
E05009103,Berwick North,-2.04603785524905,55.7821828456718
E05009104,Berwick West with Ord,-2.03715388663316,55.7426738105395
E05009105,Bothal,-1.60756809434875,55.1819056596832
E05009106,Bywell,-1.90548082405355,54.9795999140095
E05009107,Choppington,-1.61103281966956,55.1575031269909
E05009108,College,-1.55227189686743,55.1700793550742
E05009109,Corbridge,-2.02680087555999,54.9775869204489
E05009110,Cowpen,-1.52783427157999,55.1292242105028
E05009111,Cramlington East,-1.56678938128419,55.080235515812
E05009112,Cramlington Eastfield,-1.57379803921762,55.0927185512602
E05009113,Cramlington North,-1.5819885247801,55.0998815088221
E05009114,Cramlington South East,-1.58242030629728,55.0712986514543
E05009115,Cramlington Village,-1.58959779914442,55.0801238725593
E05009116,Cramlington West,-1.61113287677305,55.0916026296372
E05009117,Croft,-1.51407097951635,55.1281756094578
E05009118,Druridge Bay,-1.59405409140016,55.2582615234097
E05009119,Haltwhistle,-2.46629260228059,54.8985708886353
E05009120,Hartley,-1.49785113756497,55.0846374769715
E05009121,Haydon,-1.56988109873241,55.171154747276
E05009122,Haydon and Hadrian,-2.38056582095397,54.996397619021
E05009123,Hexham Central with Acomb,-2.09658906021352,54.9937267565332
E05009124,Hexham East,-2.08742687207173,54.9613376551307
E05009125,Hexham West,-2.1399960693069,54.9654224700487
E05009126,Hirst,-1.56311389957239,55.1923859981026
E05009127,Holywell,-1.51126103701523,55.06333682026
E05009128,Humshaugh,-2.22129963960002,55.0697571544259
E05009129,Isabella,-1.52343840360406,55.1198689412592
E05009130,Kitty Brewster,-1.56076449315612,55.1241103061505
E05009131,Longhorsley,-1.82597353389819,55.202910535265
E05009132,Longhoughton,-1.74776670026706,55.4581049935983
E05009133,Lynemouth,-1.57344299143282,55.2196161462345
E05009134,Morpeth Kirkhill,-1.69860153622246,55.158411544491
E05009135,Morpeth North,-1.68999081478691,55.1730202252004
E05009136,Morpeth Stobhill,-1.67773910438544,55.1600459943502
E05009137,Newbiggin Central and East,-1.52724043442315,55.1913036801099
E05009138,Newsham,-1.5468079289172,55.1089618744239
E05009139,Norham and Islandshires,-2.0306337091903,55.6654377169047
E05009140,Pegswood,-1.67653941434711,55.2206952478731
E05009141,Plessey,-1.51510059459094,55.1151336550206
E05009142,Ponteland East and Stannington,-1.7244191942662,55.1000288616227
E05009143,Ponteland North,-1.86336774550064,55.0944069066043
E05009144,Ponteland South with Heddon,-1.79875930262332,55.0066900542794
E05009145,Ponteland West,-1.92535219821283,55.0436553228776
E05009146,Prudhoe North,-1.85302320190213,54.9651948310257
E05009147,Prudhoe South,-1.84227395782682,54.952941482881
E05009148,Rothbury,-2.06535360992729,55.3343407044699
E05009149,Seaton with Newbiggin West,-1.53667236495075,55.1776825145303
E05009150,Seghill with Seaton Delaval,-1.54818092947645,55.0777941144494
E05009151,Shilbottle,-1.76344743354161,55.3218325671735
E05009152,Sleekburn,-1.54615519226908,55.1484556636737
E05009153,South Blyth,-1.51189456347586,55.1057153277151
E05009154,South Tynedale,-2.13638195238016,54.8783935494294
E05009155,Stakeford,-1.58028941304541,55.1567459458097
E05009156,Stocksfield and Broomhaugh,-1.92963357896672,54.9377477213345
E05009157,Wensleydale,-1.50387297536958,55.1204758236346
E05009158,Wooler,-2.05629444844179,55.5326136803149
E05009159,Altarnun,-4.4994846655655,50.588627386901
E05009160,Bodmin St Leonard,-4.72605631777593,50.4708163073938
E05009161,Bodmin St Mary's,-4.74145810080159,50.4662449287461
E05009162,Bodmin St Petroc,-4.70348825530958,50.4654734508465
E05009163,"Breage, Germoe and Sithney",-5.3368883974263,50.1214396884908
E05009164,Bude,-4.5373308922645,50.8347007125506
E05009165,Bugle,-4.77572045823245,50.389517546089
E05009166,Callington,-4.31790820669428,50.4995081198866
E05009167,Camborne Pendarves,-5.30968939697937,50.2057727741696
E05009168,Camborne Roskear,-5.29533772733335,50.22320491278
E05009169,Camborne Trelowarren,-5.28953370741458,50.2163359366802
